,dev_accuracy,dev_loss,train_accuracy,train_loss
0,0.5814221384438161,2.388319181442261,0.5839752485962746,2.387913905365969
1,0.6490732013823437,2.324567969083786,0.6508320495028075,2.324498356400359
2,0.6964080008377841,2.2788200008869173,0.697521039966387,2.2786161200614026
3,0.6998638600900617,2.274102141618729,0.7010605925567538,2.2731479158919488
4,0.7008063671588648,2.2721231877803802,0.7027794400376873,2.2705948605743225
5,0.7012252591894439,2.2716217362880706,0.7033269247908736,2.269694007044273
6,0.7039480573882082,2.2694625117778777,0.7058097044855554,2.2675446125919905
7,0.7103361608545398,2.2626040256023408,0.7118702333812913,2.2614666644689763
8,0.7107550528851189,2.2613844792842865,0.7131689181446633,2.2598703551303982
9,0.7128495130380145,2.2608815722465514,0.7152824639360335,2.258515106660434
10,0.7129542360456592,2.260641689538956,0.7156135012286576,2.257985674531337
11,0.7144203581526861,2.259214203596115,0.7171413656561542,2.2567891981795967
12,0.7257304429783223,2.2508120958805082,0.7281165251270038,2.2472721394928303
13,0.7717038433343806,2.206044092655182,0.7722336104709642,2.205024668623474
14,0.7803958529688972,2.1960979866981507,0.782050139417629,2.1933850413034772
15,0.7798722379306734,2.1954341640472412,0.7834506818095007,2.191283069601577
16,0.7815478060529898,2.195770276546478,0.7856406208222457,2.1894157908126988
17,0.7826997591370825,2.192838595151901,0.7878432920385531,2.1865119335723087
18,0.7809194680071212,2.1947751672267914,0.7864554818502438,2.187865053445361
19,0.7830139281600168,2.192596583366394,0.7905807158044843,2.183592026205923
20,0.7834328201905959,2.192222922325134,0.7910900039469831,2.1833566908808613
21,0.7841658812441094,2.1915810558795927,0.7935091226238525,2.1807357698939125
22,0.786260341397005,2.1887180519104006,0.7967176379215951,2.177539478593608
23,0.7879359095193214,2.187737351179123,0.7977998752244051,2.176088815979537
24,0.7872028484658079,2.188769399881363,0.797392444710406,2.1760602578101635
25,0.789087862603414,2.1862265112400054,0.8013139634076469,2.17273568468228
26,0.8127552623311342,2.1634681639671327,0.825721597636903,2.1486360377240943
27,0.819038642789821,2.157850082397461,0.8332463299423232,2.1420085431590574
28,0.8245889621949942,2.153210680246353,0.8394214486701214,2.135836449181652
29,0.8232275630956121,2.1533456497192383,0.8412039571688672,2.1339606214332765
30,0.8260550843020211,2.15289498090744,0.8438904521205485,2.131923565462188
31,0.828044821447272,2.150258136987686,0.8454055843444825,2.1301380320444023
32,0.8262645303173107,2.1525872757434845,0.8444888656879846,2.131223987972239
33,0.8274164834014033,2.15155149102211,0.8452400656981703,2.129895840190662
34,0.8298251125772332,2.1479747636318205,0.8506894488229078,2.1247689479421807
35,0.8277306524243376,2.150259347438812,0.8482830623496008,2.1275239458775546
36,0.8291967745313645,2.1487261421680453,0.8510332183190945,2.1241766858401516
37,0.8287778825007854,2.1481985039711,0.8528921200392152,2.1229971714325027
38,0.8300345585925227,2.148823750734329,0.8542290014132746,2.121107048281874
39,0.8311865116766154,2.1477303354740145,0.8543945200595867,2.1218496585909774
40,0.8296156665619436,2.1484099655151367,0.8576921607822666,2.1179670049193757
41,0.8296156665619436,2.148323047876358,0.8566353878865816,2.118951563171457
42,0.8267881453555346,2.1506488513946533,0.8572083370468927,2.1187696105698492
43,0.8315006806995497,2.1478645496368407,0.8603913879375104,2.115680549210651
44,0.8255314692637973,2.1518354580402375,0.8567245133115188,2.1189809156261985
45,0.8320242957377736,2.1472453351020815,0.8632688659426286,2.112777487007191
46,0.8285684364854958,2.149745456457138,0.8611298557441336,2.114550420893383
47,0.8313959576919049,2.1473112235069274,0.8642492456169389,2.111678166428778
48,0.8265786993402451,2.1517789800167084,0.8605314421766975,2.1149659016315043
49,0.8279400984396272,2.15152868103981,0.8639309405278771,2.1123935831448732
50,0.8294062205466541,2.1488670411109925,0.8653824117339988,2.1107212749935838
51,0.8291967745313645,2.14982860994339,0.8671139914184948,2.1089486242439075
52,0.8300345585925227,2.1487971913814543,0.8643892998561261,2.1117463186744576
53,0.8294062205466541,2.149781354188919,0.8659044320800601,2.1103027305131277
54,0.8268928683631794,2.1506486015319823,0.8656879846194981,2.110739617123405
55,0.8307676196460362,2.1490534389019014,0.8664009880189965,2.109782923753694
56,0.8289873285160749,2.1509592301845553,0.8670121337899951,2.109602203742609
57,0.8293014975390093,2.1495037670135497,0.8684636049961166,2.107484133785842
58,0.8307676196460362,2.1478482978343965,0.8694949134846768,2.106474159731666
59,0.8293014975390093,2.1483205473423004,0.8687309812709285,2.107607961018957
60,0.8306628966383914,2.147803518295288,0.8687309812709285,2.1079537187179933
61,0.8322337417530632,2.146761940956116,0.8712010287620479,2.1062627112715138
62,0.8363179390512095,2.1437807915210723,0.8770705746043468,2.1012110178847547
63,0.8371557231123677,2.142822699546814,0.8774525407112209,2.1009837845710733
64,0.8382029531888155,2.142064961194992,0.8786621000496556,2.099481047991985
65,0.8384123992041052,2.1418110892772675,0.8797443373524656,2.0985193866242726
66,0.8376793381505917,2.141952607870102,0.8801645000700271,2.098122099177798
67,0.8353754319824065,2.144823862314224,0.8791841203957169,2.099397809267275
68,0.8366321080741439,2.144860356092453,0.8802281610878395,2.097969498944213
69,0.8386218452193946,2.1419786500930784,0.8792859780242166,2.0992099312066337
70,0.8350612629594723,2.1459909937381743,0.8799862492201526,2.0987355444005806
71,0.8357943240129857,2.1440806441307068,0.8788785475102175,2.0997713204729798
72,0.8364226620588543,2.1439513983726504,0.8816159712761488,2.09716332117755
73,0.8363179390512095,2.1450136559009554,0.8803300187163392,2.0982612402085303
74,0.8344329249136035,2.145281079530716,0.879566086502591,2.099172141197003
75,0.8363179390512095,2.144508273124695,0.8784456525890936,2.1005459105240036
76,0.8372604461200126,2.1441124918460845,0.8814377204262742,2.0975029859637657
77,0.8358990470206304,2.143766139268875,0.8809411644873378,2.098054137684325
78,0.8361084930359199,2.14386504983902,0.8829273882430833,2.0959652261636883
79,0.8360037700282752,2.1449353568553926,0.8834366763855821,2.095392247436118
80,0.832757356791287,2.1464628376960753,0.8822907780649597,2.0966662402354204
81,0.8363179390512095,2.143850353717804,0.8826727441718338,2.0958277101544476
82,0.8324431877683527,2.148333809375763,0.8853210425128277,2.093876182310334
83,0.8349565399518274,2.1441887826919555,0.8859449204873887,2.093284440260276
84,0.8400879673264217,2.1408436992168425,0.8860085815052011,2.093084896425965
85,0.8340140328830244,2.1440679891109466,0.8851045950522657,2.0938536809788064
86,0.837051000104723,2.143998314142227,0.8860722425230134,2.0935393936650253
87,0.8341187558906692,2.1462730486392974,0.88543563234489,2.0936983071925224
88,0.8340140328830244,2.1458676195144655,0.8873963916935104,2.0919996192742043
89,0.8349565399518274,2.145303032875061,0.888847862899632,2.0901117080282403
90,0.8340140328830244,2.145464562416077,0.8891025069708814,2.0901191001893475
91,0.8356896010053408,2.1443124368190767,0.8901083510523167,2.0893749135368433
92,0.833280971829511,2.1465128524303436,0.8865560662583873,2.092349240550939
93,0.8348518169441826,2.1438950634002687,0.8880966628894463,2.0915949274392873
94,0.8362132160435648,2.143509293079376,0.888847862899632,2.090276972369935
95,0.8349565399518274,2.144591154336929,0.8914579646299385,2.0879376690209663
96,0.8339093098753796,2.145529708147049,0.8920181815866872,2.0876911831757723
97,0.8321290187454183,2.1473280041217806,0.8894335442635057,2.0906287841318187
98,0.8364226620588543,2.1435759665966034,0.8865942628690747,2.0931293594675315
99,0.8331762488218661,2.145423905849457,0.8918017341261252,2.0880251586379415
